"web-scraper-order";"foto1,foto2";"produkt";"kod";"opis";"foto1";"foto2";"foto3";"foto4";"waga";"kategoria";"cena"
"1521779438-145";"https://sklep.bestdiamonds.pl/userdata/gfx/8b76e4285fdb7707ab9eb83706e37d9f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/06c9078d56c7ef10ed8cd2a5b18c5772.jpg";"Pierścionek EY-307 cytryn";"EY-307 cytryn";"Kamień centralny: cytryn 2,00ct
Kamienie boczne: brylanty 0,41ct H/Si";"/userdata/gfx/8b76e4285fdb7707ab9eb83706e37d9f.jpg";"/userdata/gfx/06c9078d56c7ef10ed8cd2a5b18c5772.jpg";"/userdata/gfx/53be4a44e059968753a77891eca6f1aa.jpg";"/userdata/gfx/9038f312ba3e45bfa5f177ac533f5479.jpg";"Waga: 5,80 - 6,20g";"z cytrynem";"2300"
"1521779972-396";"https://sklep.bestdiamonds.pl/userdata/gfx/38b647fccca515193ad6c10fbf346cef.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/ff873948f6d25018342bd2bf7d3e8b03.jpg";"Pierścionek EY-119 topaz";"EY-119 topaz";"Kamień centralny: topaz 0,50ct
Kamienie boczne: brylanty 0,05ct H/Si";"/userdata/gfx/38b647fccca515193ad6c10fbf346cef.jpg";"/userdata/gfx/ff873948f6d25018342bd2bf7d3e8b03.jpg";"/userdata/gfx/a3410869dc59f621392041d43815b842.jpg";"/userdata/gfx/0796821be72044544054f16c4bcc6fde.jpg";"Waga: 1,50 - 1,90g";"z topazem";"480"
"1521780164-483";"https://sklep.bestdiamonds.pl/userdata/gfx/0acd705cafbf7e97b888148ae7c74147.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/172d0e6c055776862ca6d35570ec9762.jpg";"Pierścionek EY-384 0,35ct";"EY-384 0,35ct";"Kamień centralny: brylant 0,23 ct H/Si
Kamienie boczne: brylanty 0,12 ct H/Si";"/userdata/gfx/0acd705cafbf7e97b888148ae7c74147.jpg";"/userdata/gfx/172d0e6c055776862ca6d35570ec9762.jpg";"/userdata/gfx/628ec8b49dda63c854d93ae78df8a5d9.jpg";"/userdata/gfx/85e938c9b610e8c1303d86ee215fbd29.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"1850"
"1521779216-42";"https://sklep.bestdiamonds.pl/userdata/gfx/d7d5d426a2c46617b4200f09613a9c00.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fcb8b58e2779cce2befcbcfedf0db96d.jpg";"Pierścionek EY-72 szafir";"EY-72 szafir";"Kamień centralny: szafir 0,15 ct
Kamienie boczne: brylanty 0,12 ct H/Si";"/userdata/gfx/d7d5d426a2c46617b4200f09613a9c00.jpg";"/userdata/gfx/fcb8b58e2779cce2befcbcfedf0db96d.jpg";"/userdata/gfx/efc6fe232d90a18a64cd41a6c5041700.jpg";"/userdata/gfx/760746e56d09c6a841ada3fd1607d28e.jpg";"Waga: 2,00 - 2,50g";"z szafirem";"810"
"1521779262-64";"https://sklep.bestdiamonds.pl/userdata/gfx/6fb491e41de8f901a17cfb25a1c7609d.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/78f8a1e8bd67129ec828c74e03b089ab.jpg";"Pierścionek EY-62 0,15ct";"EY-62 0,15ct";"Brylant 0,15 ct H/Si";"/userdata/gfx/6fb491e41de8f901a17cfb25a1c7609d.jpg";"/userdata/gfx/78f8a1e8bd67129ec828c74e03b089ab.jpg";"/userdata/gfx/12027205b01ba529713032edcfe0f027.jpg";"/userdata/gfx/18f449544f083b304e7e9fb828a952c4.jpg";"Waga: 1,20 - 1,60g";"z brylantami";"920"
"1521779315-89";"https://sklep.bestdiamonds.pl/userdata/gfx/b242beb4804d9573a02f325c905f87aa.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/eb85ec071dbfac45be8663ec96e0488c.jpg";"Pierścionek EY-43 topaz";"EY-43 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,09 ct H/Si";"/userdata/gfx/b242beb4804d9573a02f325c905f87aa.jpg";"/userdata/gfx/eb85ec071dbfac45be8663ec96e0488c.jpg";"/userdata/gfx/949bc22c6eabebc395e4491425825072.jpg";"/userdata/gfx/5d6a13d63a18ebc194f93a8409fd8913.jpg";"Waga: 2,70 - 3,10g";"z topazem";"780"
"1521779407-130";"https://sklep.bestdiamonds.pl/userdata/gfx/7b8f5d706b958dc790d36410a4ff88dd.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/43f2253d7e676ff160f8f49d49914df7.jpg";"Pierścionek EY-315 szafir";"EY-315 szafir";"Kamień centralny: szafir 0,20 ct
Kamienie boczne: brylanty 0,16 ct H/Si";"/userdata/gfx/7b8f5d706b958dc790d36410a4ff88dd.jpg";"/userdata/gfx/43f2253d7e676ff160f8f49d49914df7.jpg";"/userdata/gfx/f2ece3812ede3be60ddebe5cc2cddb9d.jpg";"/userdata/gfx/79ae0fb4c21d02a4f19efc46e5e6f9fd.jpg";"Waga: 1,90 - 2,30g";"z szafirem";"880"
"1521780109-458";"https://sklep.bestdiamonds.pl/userdata/gfx/4bc64931ae0d53179725690f9a271a57.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/e5b3f23ca4b3d0a2b83349e926d8164b.jpg";"Pierścionek EY-408 0,25ct";"EY-408 0,25ct";"Brylant 0,25 ct H/Si";"/userdata/gfx/4bc64931ae0d53179725690f9a271a57.jpg";"/userdata/gfx/e5b3f23ca4b3d0a2b83349e926d8164b.jpg";"/userdata/gfx/a7ddc63a856d49a3d475f3b12226ad0c.jpg";"/userdata/gfx/6579a153368b30991fa829a46dfd7420.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"1550"
"1521779137-4";"https://sklep.bestdiamonds.pl/userdata/gfx/3e5c31d90c0c9b91ff2768a0cc7b641a.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4d57dacf3c8193754a7130f92d723784.jpg";"Pierścionek EY-94 granat";"EY-94 granat";"Kamień centralny: granat 0,70ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/3e5c31d90c0c9b91ff2768a0cc7b641a.jpg";"/userdata/gfx/4d57dacf3c8193754a7130f92d723784.jpg";"/userdata/gfx/ebb4a1e9f1c342f60d80ebf77d8bc406.jpg";"/userdata/gfx/56581b7cdd7e72086679a5aa6530013a.jpg";"Waga: 1,60 - 2,00g";"z granatem";"430"
"1521779725-281";"https://sklep.bestdiamonds.pl/userdata/gfx/13b1f0175f8bad52b5855d0b03e61fea.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9c06d0f4fc55a2b67a6bb6c39845c1c2.jpg";"Pierścionek EY-221B 0,25ct";"EY-221B 0,25ct";"Brylant 0,25ct H/Si";"/userdata/gfx/13b1f0175f8bad52b5855d0b03e61fea.jpg";"/userdata/gfx/9c06d0f4fc55a2b67a6bb6c39845c1c2.jpg";"/userdata/gfx/15b306226de758bab6b2503c271bf6cf.jpg";"/userdata/gfx/a5f3561794a3edbc6833e31a285cee4d.jpg";"Waga: 2,20 - 2,60g";"z brylantami";"1550"
"1521779276-71";"https://sklep.bestdiamonds.pl/userdata/gfx/3de7389375765b1f8024c58a3c5401a9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9edbab9c1677e039cc439f81b757f20a.jpg";"Pierścionek EY-55 0,12ct";"EY-55 0,12ct";"Kamień centralny: brylant 0,04 ct H/Si
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/3de7389375765b1f8024c58a3c5401a9.jpg";"/userdata/gfx/9edbab9c1677e039cc439f81b757f20a.jpg";"/userdata/gfx/4e4b73badc9cee8ce2cf0128f5f95f3a.jpg";"/userdata/gfx/ad38e10d9ab7ff87d040fed906d73b4c.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"640"
"1521779947-384";"https://sklep.bestdiamonds.pl/userdata/gfx/e56fc6fb9e97f1cb81cdbcd9ec00e08f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/ad9866a615f28f3834c17b5f2ab3623d.jpg";"Pierścionek EY-131 0,10ct";"EY-131 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/e56fc6fb9e97f1cb81cdbcd9ec00e08f.jpg";"/userdata/gfx/ad9866a615f28f3834c17b5f2ab3623d.jpg";"/userdata/gfx/0776c860eb97039cce6a62c867a43498.jpg";"/userdata/gfx/8e6382daf6e110a2510fde923506f0b6.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"650"
"1521780131-468";"https://sklep.bestdiamonds.pl/userdata/gfx/8110697b5d3580ad4e5c39cfa3fc9095.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6e0185cd11bd7c9e0d9ad9712160a48f.jpg";"Pierścionek EY-400 topaz";"EY-400 topaz";"Kamień centralny: topaz 2,40 ct
Kamienie boczne: brylanty 0,01 ct H/Si";"/userdata/gfx/8110697b5d3580ad4e5c39cfa3fc9095.jpg";"/userdata/gfx/6e0185cd11bd7c9e0d9ad9712160a48f.jpg";"/userdata/gfx/c6c7ad637053ccdd1de0b3f6315b2628.jpg";"/userdata/gfx/8adadd05e0e812560aaa8f20622f7428.jpg";"Waga: 2,20 - 2,60g";"z topazem";"700"
"1521779560-203";"https://sklep.bestdiamonds.pl/userdata/gfx/961879c1b51a8fdedefbd385cf865c9f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/07dccd21d24b52f62817932de88788af.jpg";"Pierścionek EY-27 0,05ct";"EY-27 0,05ct";"Brylant: 0,05ct H/Si";"/userdata/gfx/961879c1b51a8fdedefbd385cf865c9f.jpg";"/userdata/gfx/07dccd21d24b52f62817932de88788af.jpg";"/userdata/gfx/938afc3b1d50851e7ae747cd31aa7e58.jpg";"/userdata/gfx/94e44998e4954717b53fa17a1288478e.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"450"
"1521779447-149";"https://sklep.bestdiamonds.pl/userdata/gfx/b1fdfb8e9d5699aee6d57f40721d2a14.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f847b7fde915967e33d7ed14a2b37b93.jpg";"Pierścionek EY-304 szafir";"EY-304 szafir";"Kamień centralny: szafir 0,70ct
Kamienie boczne: brylanty 0,07ct H/Si";"/userdata/gfx/b1fdfb8e9d5699aee6d57f40721d2a14.jpg";"/userdata/gfx/f847b7fde915967e33d7ed14a2b37b93.jpg";"/userdata/gfx/491098f68d2b1d7b0e61df6efc180ebf.jpg";"/userdata/gfx/c372646860152fd71956ce7042fada8e.jpg";"Waga: 2,40 - 2,80g";"z szafirem";"770"
"1521780092-450";"https://sklep.bestdiamonds.pl/userdata/gfx/ac45773899b8cc6da2b8c249aa40f23c.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/941c410c8969c23ff98b5799b3899573.jpg";"Pierścionek EY-414 Szafir";"EY-414 Szafir";"Kamień centralny: szafir 0,15 ct
Kamienie boczne: brylanty 0,02 ct H/Si";"/userdata/gfx/ac45773899b8cc6da2b8c249aa40f23c.jpg";"/userdata/gfx/941c410c8969c23ff98b5799b3899573.jpg";"/userdata/gfx/3e82d631abb75b487f365b2e67023495.jpg";"/userdata/gfx/ff4a3b9f4fa7c6b54394999040152a7f.jpg";"Waga: 2,00 - 2,40g";"z szafirem";"730"
"1521779485-167";"https://sklep.bestdiamonds.pl/userdata/gfx/3ad51aac2292bf08c048967e6f1216e6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f887d79e66ccb9fe210988bfb4e7bdbb.jpg";"Pierścionek EY-295 0,12ct";"EY-295 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/3ad51aac2292bf08c048967e6f1216e6.jpg";"/userdata/gfx/f887d79e66ccb9fe210988bfb4e7bdbb.jpg";"/userdata/gfx/53fd1d5ee50d0151c63f59292b7db67c.jpg";"/userdata/gfx/4305446a3e5c80ff86ff5070a62dbe2a.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"740"
"1521779334-98";"https://sklep.bestdiamonds.pl/userdata/gfx/1a69597c25745e784e0cbfad81c13438.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/3ef1e920ec2e302a3eba2b7032c51cf9.jpg";"Pierścionek EY-40B granat";"EY-40B granat";"Kamień centralny: granat 1,30 ct
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/1a69597c25745e784e0cbfad81c13438.jpg";"/userdata/gfx/3ef1e920ec2e302a3eba2b7032c51cf9.jpg";"/userdata/gfx/6936faa941dccfcdd39d611bf58b151d.jpg";"/userdata/gfx/ea7a8f392b9d00083e457b2f98fa1e30.jpg";"Waga: 2,20 - 2,60g";"z granatem";"620"
"1521779380-119";"https://sklep.bestdiamonds.pl/userdata/gfx/2826bdcb81d71bbe542dfc50273e2259.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6104695f6408b997d726d7b6d5774d4f.jpg";"Pierścionek EY-327 rubin";"EY-327 rubin";"Kamień centralny: rubin 0,20 ct
Kamienie boczne: brylanty 0,09 ct H/Si";"/userdata/gfx/2826bdcb81d71bbe542dfc50273e2259.jpg";"/userdata/gfx/6104695f6408b997d726d7b6d5774d4f.jpg";"/userdata/gfx/7a0da95e1d8065882c8f8d0b4330159b.jpg";"/userdata/gfx/76a1cb9086381952b9c4b7ae2ecd8efd.jpg";"Waga: 1,80 - 2,20g";"z rubinem";"670"
"1521779193-31";"https://sklep.bestdiamonds.pl/userdata/gfx/c2ab7454c627ff10d43b21600f05d11f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/c58f3eb14039b4b18c22659f58bdf0a5.jpg";"Pierścionek EY-76 szafir";"EY-76 szafir";"Kamień centralny: szafir 0,50 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/c2ab7454c627ff10d43b21600f05d11f.jpg";"/userdata/gfx/c58f3eb14039b4b18c22659f58bdf0a5.jpg";"/userdata/gfx/9f3b0db4f2bc654ed980c9bd6c0bd250.jpg";"/userdata/gfx/1bf2ff97bc9b1ea7bb40b0091cc7965e.jpg";"Waga: 2,00 - 2,40g";"z szafirem";"560"
"1521780299-545";"https://sklep.bestdiamonds.pl/userdata/gfx/28aaa9c4cec4d8c0ba11f6a0b23f70b6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/db566de73546232767f68aee179b818f.jpg";"Pierścionek EY-234 1,00ct";"EY-234 1,00ct";"Brylant 0,50ct H/Si";"/userdata/gfx/28aaa9c4cec4d8c0ba11f6a0b23f70b6.jpg";"/userdata/gfx/db566de73546232767f68aee179b818f.jpg";"/userdata/gfx/9b06337a392f9a5e938777e2674ae5dd.jpg";"/userdata/gfx/f346ed72ec56a0ca3f7b507b7e4115f7.jpg";"Waga: 4,80 - 5,50g";"z brylantami";"0"
"1521780055-433";"https://sklep.bestdiamonds.pl/userdata/gfx/518534202d464ebb4f8dd4281788fcf6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6fe76eb769920e4b551558bf13a8561f.jpg";"Pierścionek EY-432 0,12ct";"EY-432 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/518534202d464ebb4f8dd4281788fcf6.jpg";"/userdata/gfx/6fe76eb769920e4b551558bf13a8561f.jpg";"/userdata/gfx/8e263a7fd4f62c030d5a9d6c7dc089c7.jpg";"/userdata/gfx/c26d755c3378b3639e7fdd81c8cb23b6.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"740"
"1521779330-96";"https://sklep.bestdiamonds.pl/userdata/gfx/5d7b4950fb3bfda19ff4cd28394d0f71.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/dde2665829387219206b2e7c288c9d2a.jpg";"Pierścionek EY-40B topaz";"EY-40B topaz";"Kamień centralny: topaz 1,40 ct
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/5d7b4950fb3bfda19ff4cd28394d0f71.jpg";"/userdata/gfx/dde2665829387219206b2e7c288c9d2a.jpg";"/userdata/gfx/f52e9d27ed423bed5e092f02f62698ba.jpg";"/userdata/gfx/49f43f43bef7725af87e8ad70c3bb917.jpg";"Waga: 2,20 - 2,60g";"z topazem";"620"
"1521779749-293";"https://sklep.bestdiamonds.pl/userdata/gfx/fc51b3cfb6054b22f5df5087615cefee.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/038ba2f13fe555e21e0af6b86c114218.jpg";"Pierścionek EY-210 0,08ct";"EY-210 0,08ct";"Brylant 0,08ct H/Si";"/userdata/gfx/fc51b3cfb6054b22f5df5087615cefee.jpg";"/userdata/gfx/038ba2f13fe555e21e0af6b86c114218.jpg";"/userdata/gfx/17fdc209f21c9b815d3cfa1d1e034966.jpg";"/userdata/gfx/06e079c16a9d054f2d1a10b61095d662.jpg";"Waga: 1,50 - 2,00g";"z brylantami";"580"
"1521779882-354";"https://sklep.bestdiamonds.pl/userdata/gfx/89f62bc7c6644e478431a82ed484a446.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d0b0db9d5083efddb666ad0bcb01bd6e.jpg";"Pierścionek EY-17 rubin";"EY-17 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,06 ct H/Si";"/userdata/gfx/89f62bc7c6644e478431a82ed484a446.jpg";"/userdata/gfx/d0b0db9d5083efddb666ad0bcb01bd6e.jpg";"/userdata/gfx/e0a255ff66bac27bf0be5ac45efb1cf8.jpg";"/userdata/gfx/73dad259ccaade6e90f31048862b0489.jpg";"Waga: 2,20 - 2,60g";"z rubinem";"720"
"1521780233-514";"https://sklep.bestdiamonds.pl/userdata/gfx/e5cac3353ef6b5c08e6d1540416ab836.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/b2ffaf22557e50342fbfa89c2a89800a.jpg";"Pierścionek EY-355 0,40ct";"EY-355 0,40ct";"Kamień centralny: brylant 0,30 ct H/Si
Kamienie boczne: brylanty 0,10 ct H/Si";"/userdata/gfx/e5cac3353ef6b5c08e6d1540416ab836.jpg";"/userdata/gfx/b2ffaf22557e50342fbfa89c2a89800a.jpg";"/userdata/gfx/400fc41064a32855fdbe14ca7996193a.jpg";"/userdata/gfx/87bca7b86d5985fbae9f23adf33e2130.jpg";"Waga: 2,40 - 2,80g";"z brylantami";"2500"
"1521779171-20";"https://sklep.bestdiamonds.pl/userdata/gfx/2ac50c705a1f7e139807c449704e6428.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/12662d0937949d4a5d94b8f617460c6b.jpg";"Pierścionek EY-82 0,08ct";"EY-82 0,08ct";"Kamień centralny: brylant 0,05 ct H/Si
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/2ac50c705a1f7e139807c449704e6428.jpg";"/userdata/gfx/12662d0937949d4a5d94b8f617460c6b.jpg";"/userdata/gfx/c29c33d96165724a7137f47bb83d120e.jpg";"/userdata/gfx/da289836d4c34531060add3ba57a304c.jpg";"Waga: 1,70 - 2,10g";"z brylantami";"540"
"1521779208-38";"https://sklep.bestdiamonds.pl/userdata/gfx/4d2049447af37e5845230ff16614714b.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0afcd9d0ac39522e4814ae815d4b6fc6.jpg";"Pierścionek EY-74 rubin";"EY-74 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,01 ct H/Si";"/userdata/gfx/4d2049447af37e5845230ff16614714b.jpg";"/userdata/gfx/0afcd9d0ac39522e4814ae815d4b6fc6.jpg";"/userdata/gfx/4af32744ea6a0e413b326c40b7aca71f.jpg";"/userdata/gfx/c633c981131d1b4e1adaa785bde6015e.jpg";"Waga: 2,20 - 2,60g";"z rubinem";"570"
"1521779552-199";"https://sklep.bestdiamonds.pl/userdata/gfx/5f83c9d9196bb89ce7f7f5b0aa829aa4.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/552d470c4a89632a5e5a7980dc6b13c9.jpg";"Pierścionek EY-271 szmaragd";"EY-271 szmaragd";"Kamień centralny: szmaragd 0,15 ct
Kamienie boczne: brylanty 0,14 ct H/Si";"/userdata/gfx/5f83c9d9196bb89ce7f7f5b0aa829aa4.jpg";"/userdata/gfx/552d470c4a89632a5e5a7980dc6b13c9.jpg";"/userdata/gfx/de2e6bfe17c74758eb85e4bed1ced2bc.jpg";"/userdata/gfx/414dcfad8115628e4516c42922b1faf9.jpg";"Waga: 2,20 - 2,60g";"z szmaragdem";"880"
"1521779771-303";"https://sklep.bestdiamonds.pl/userdata/gfx/ec5ef9b05ce104f29bcfa9ff513982f0.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/7bbf09beec1b10fef49f3cf2c608fc7c.jpg";"Pierścionek EY-204 0,04ct";"EY-204 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/ec5ef9b05ce104f29bcfa9ff513982f0.jpg";"/userdata/gfx/7bbf09beec1b10fef49f3cf2c608fc7c.jpg";"/userdata/gfx/deff73a12d30d71a3c16703560a779e7.jpg";"/userdata/gfx/be5e90b6083813b32259ffe35dd7e37d.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"390"
"1521780031-423";"https://sklep.bestdiamonds.pl/userdata/gfx/acb518a7d84ffcbc9500bb538296d188.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/ee0e14c6e95e94cc27ee3fb49876c68c.jpg";"Pierścionek EY-10 rubin";"EY-10 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/acb518a7d84ffcbc9500bb538296d188.jpg";"/userdata/gfx/ee0e14c6e95e94cc27ee3fb49876c68c.jpg";"/userdata/gfx/48cad3f0d2bea1f2ecaa2c682aca9cb6.jpg";"/userdata/gfx/2a5e6bda01226befd613ee1e17952221.jpg";"Waga: 2,50 - 2,90g";"z rubinem";"660"
"1521779328-95";"https://sklep.bestdiamonds.pl/userdata/gfx/aef972dfdb8d29dda2e355c7fd8c462a.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/82118d30e989b5310b36658976828b40.jpg";"Pierścionek EY-41 0,17ct";"EY-41 0,17ct";"Kamień centralny: brylant 0,10ct H/Si";"/userdata/gfx/aef972dfdb8d29dda2e355c7fd8c462a.jpg";"/userdata/gfx/82118d30e989b5310b36658976828b40.jpg";"/userdata/gfx/7978bade146a62e6d11243c96e6c355a.jpg";"/userdata/gfx/800fa7a5604deffe2a808355d8ec26d7.jpg";"Kamienie boczne: brylanty 0,07ct H/Si";"z brylantami";"980"
"1521779537-192";"https://sklep.bestdiamonds.pl/userdata/gfx/b9e49fb0b7dda5b8318bea55fbbf2d11.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f0eb832560a0f780c26a6c1d591f29e0.jpg";"Pierścionek EY-275 0,09ct";"EY-275 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/b9e49fb0b7dda5b8318bea55fbbf2d11.jpg";"/userdata/gfx/f0eb832560a0f780c26a6c1d591f29e0.jpg";"/userdata/gfx/02d7dc6e1f31a4820d05137cf305bf07.jpg";"/userdata/gfx/4e34df6f99a1a2158d00f234bed2d1bb.jpg";"Waga: 1,40 - 2,00g";"z brylantami";"600"
"1521780082-446";"https://sklep.bestdiamonds.pl/userdata/gfx/d75c76421e7eee0ce9a33c769755e812.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a17d4f69867cb00e8a6de8359a925a5b.jpg";"Pierścionek EY-421 0,12ct";"EY-421 0,12ct";"Brylanty: 0,12ct H/Si";"/userdata/gfx/d75c76421e7eee0ce9a33c769755e812.jpg";"/userdata/gfx/a17d4f69867cb00e8a6de8359a925a5b.jpg";"/userdata/gfx/37b08f22288c8ac9ddbfba3c829e0469.jpg";"/userdata/gfx/8c2b101de59ab4455eca2d3e13554b64.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"660"
"1521779487-168";"https://sklep.bestdiamonds.pl/userdata/gfx/918624842e2e0ffd5d1f5941d2539eb9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/821dcb530e23008778cb1cbd70462d5e.jpg";"Pierścionek EY-294 0,30ct";"EY-294 0,30ct";"Brylant 0,30ct H/Si";"/userdata/gfx/918624842e2e0ffd5d1f5941d2539eb9.jpg";"/userdata/gfx/821dcb530e23008778cb1cbd70462d5e.jpg";"/userdata/gfx/4fbf2e04966a14f7e283e582dc98bfa8.jpg";"/userdata/gfx/24856703fa304d33144a61e9c8bf2d27.jpg";"Waga: 4,00 - 4,40g";"z brylantami";"1960"
"1521780211-505";"https://sklep.bestdiamonds.pl/userdata/gfx/c5cfbcc27c44850a5a03dc8f11ed5dd5.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d2874412e845cd9faa43fb4af0e12292.jpg";"Pierścionek EY-363 0,51ct";"EY-363 0,51ct";"Kamień centralny: brylant 0,25 ct H/Si
Kamienie boczne: brylanty 0,26 ct H/Si";"/userdata/gfx/c5cfbcc27c44850a5a03dc8f11ed5dd5.jpg";"/userdata/gfx/d2874412e845cd9faa43fb4af0e12292.jpg";"/userdata/gfx/6fded2097eaf1a4edc274d58c9761ea9.jpg";"/userdata/gfx/eec538c08010cb826fd912445696b5e8.jpg";"Waga: 2,80 - 3,20g";"z brylantami";"2650"
"1521780111-459";"https://sklep.bestdiamonds.pl/userdata/gfx/9ba0b845426e52047b24acc3e53df752.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/8bc55e3721871ab1807d4662d6c0356a.jpg";"Pierścionek EY-407 0,09ct";"EY-407 0,09ct";"Brylant 0,09 ct H/Si";"/userdata/gfx/9ba0b845426e52047b24acc3e53df752.jpg";"/userdata/gfx/8bc55e3721871ab1807d4662d6c0356a.jpg";"/userdata/gfx/7e2a744ef7303bd6ff48a75568fe386c.jpg";"/userdata/gfx/81005cdfe5338c5c0f94819748963af0.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"620"
"1521779829-329";"https://sklep.bestdiamonds.pl/userdata/gfx/609d5d0c2f19767ef293732ff09d7ad2.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d5e151739cbbf55751c0169adc36a540.jpg";"Pierścionek EY-19 rubin";"EY-19 rubin";"Kamień centralny: rubin 0,60 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/609d5d0c2f19767ef293732ff09d7ad2.jpg";"/userdata/gfx/d5e151739cbbf55751c0169adc36a540.jpg";"/userdata/gfx/83b79a6a2b12f0485602a8791ba8ff9f.jpg";"/userdata/gfx/1f4b606d5e3355330b610484e174a38f.jpg";"Waga: 2,10 - 2,50g";"z rubinem";"640"
"1521780246-520";"https://sklep.bestdiamonds.pl/userdata/gfx/096804dc7ee6a7768782e4be7d4032f9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/7c922b47818f37885dbf2eb0ba2ecaba.jpg";"Pierścionek EY-348 0,50ct";"EY-348 0,50ct";"Brylant 0,50ct H/Si";"/userdata/gfx/096804dc7ee6a7768782e4be7d4032f9.jpg";"/userdata/gfx/7c922b47818f37885dbf2eb0ba2ecaba.jpg";"/userdata/gfx/3eb197bddf92883be4a5447e9ffcbaee.jpg";"/userdata/gfx/05cc8bcdb04997fa20afb6ac48219a8c.jpg";"Waga: 4,00 - 4,50g";"z brylantami";"0"
"1521779434-143";"https://sklep.bestdiamonds.pl/userdata/gfx/24afedef3aadb955724850759abf8ab7.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d11045313976d810e6748dde29f3d5e8.jpg";"Pierścionek EY-308 rubin";"EY-308 rubin";"Kamień centralny: rubin 1,00ct
Kamienie boczne: brylanty 0,05ct H/Si";"/userdata/gfx/24afedef3aadb955724850759abf8ab7.jpg";"/userdata/gfx/d11045313976d810e6748dde29f3d5e8.jpg";"/userdata/gfx/1745c143337396f709b8352aa81dfa10.jpg";"/userdata/gfx/2dd10155d211055b731807a4f3eb3e8e.jpg";"Waga: 2,20 - 2,60g";"z rubinem";"850"
